Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index
1990-04-17,344.739990234375,344.67999267578125,345.19000244140625,342.05999755859375,127990000,-0.01740371302817456,3.1300048828125,20.3799991607666,0,0.233,0,50.0,93.27999877929688
1990-04-18,344.67999267578125,340.7200012207031,345.3299865722656,340.1099853515625,147130000,-1.148889270983311,5.220001220703125,22.670000076293945,1,-0.083,0,50.0,92.86000061035156
1990-04-19,340.7200012207031,338.0899963378906,340.7200012207031,337.5899963378906,152930000,-0.7718962413095665,3.1300048828125,22.459999084472656,0,-0.054,0,50.0,92.98999786376953
1990-04-20,338.0899963378906,335.1199951171875,338.5199890136719,333.4100036621094,174260000,-0.8784646848097988,5.1099853515625,23.329999923706055,0,-0.174,0,50.0,93.29000091552734
1990-04-23,335.1199951171875,331.04998779296875,335.1199951171875,330.0899963378906,136150000,-1.214492535068079,5.029998779296875,24.15999984741211,1,-0.288,0,50.0,93.7699966430664
1990-04-24,331.04998779296875,330.3599853515625,332.9700012207031,329.7099914550781,137360000,-0.20842847510925688,3.260009765625,21.700000762939453,0,0.059,0,50.0,93.77999877929688
1990-04-25,330.3599853515625,332.0299987792969,332.739990234375,330.3599853515625,133480000,0.5055132285337605,2.3800048828125,20.860000610351562,0,0.177,0,50.0,93.08999633789062
1990-04-26,332.0299987792969,332.9200134277344,333.760009765625,330.6700134277344,141330000,0.26805248071246623,3.089996337890625,20.25,0,0.261,0,50.0,93.19999694824219
1990-04-27,332.9200134277344,329.1099853515625,333.57000732421875,328.7099914550781,130630000,-1.1444274668092058,4.860015869140625,22.190000534057617,1,-0.016,0,50.0,93.0199966430664
1990-04-30,329.1099853515625,330.79998779296875,331.30999755859375,327.760009765625,122750000,0.5135068872495374,3.54998779296875,19.520000457763672,0,0.364,0,50.0,93.06999969482422
1990-05-01,330.79998779296875,332.25,332.8299865722656,330.79998779296875,149020000,0.43833502434671434,2.029998779296875,18.43000030517578,0,0.51,1,50.0,93.08999633789062
1990-05-02,332.25,334.4800109863281,334.4800109863281,332.1499938964844,141610000,0.6711846459979354,2.33001708984375,19.31999969482422,0,0.378,0,50.0,93.23999786376953
1990-05-03,334.4800109863281,335.57000732421875,337.0199890136719,334.4700012207031,145560000,0.3258778707512011,2.54998779296875,17.809999465942383,0,0.578,0,50.0,93.12999725341797
1990-05-04,335.5799865722656,338.3900146484375,338.4599914550781,335.1700134277344,140550000,0.840363340783945,3.28997802734375,17.280000686645508,0,0.635,0,50.0,92.37000274658203
1990-05-07,338.3900146484375,340.5299987792969,341.07000732421875,338.1099853515625,132760000,0.6324016780112851,2.96002197265625,17.649999618530273,0,0.57,0,50.0,92.01000213623047
1990-05-08,340.5299987792969,342.010009765625,342.0299987792969,340.1700134277344,144230000,0.4346198548244029,1.8599853515625,18.489999771118164,0,0.448,0,50.0,91.98999786376953
1990-05-09,342.010009765625,342.8599853515625,343.0799865722656,340.8999938964844,152220000,0.2485235992127688,2.17999267578125,18.639999389648438,0,0.421,0,50.0,91.1500015258789
1990-05-10,342.8699951171875,343.82000732421875,344.9800109863281,342.7699890136719,158460000,0.28000408728707793,2.21002197265625,18.59000015258789,0,0.422,0,50.0,91.20999908447266
1990-05-11,343.82000732421875,352.0,352.30999755859375,343.82000732421875,234040000,2.37914970086881,8.489990234375,19.809999465942383,1,0.255,0,50.0,91.12000274658203
1990-05-14,352.0,354.75,358.4100036621094,351.95001220703125,225410000,0.78125,6.459991455078125,20.139999389648438,0,0.208,0,50.0,91.0999984741211
1990-05-15,354.75,354.2799987792969,355.0899963378906,352.8399963378906,165730000,-0.13248801147375255,2.25,19.489999771118164,0,0.294,0,50.0,91.08999633789062
1990-05-16,354.2699890136719,354.0,354.67999267578125,351.95001220703125,159810000,-0.0790331885123785,2.72998046875,17.709999084472656,0,0.526,0,50.0,91.16000366210938
1990-05-17,354.0,354.4700012207031,356.9200134277344,354.0,164770000,0.13276870641332206,2.920013427734375,17.270000457763672,0,0.573,0,50.0,91.33999633789062
1990-05-18,354.4700012207031,354.6400146484375,354.6400146484375,352.5199890136719,162520000,0.04796271254234874,2.120025634765625,17.200000762939453,0,0.57,0,50.0,91.30999755859375
1990-05-21,354.6400146484375,358.0,359.07000732421875,353.7799987792969,166280000,0.9474354874740687,5.290008544921875,16.719999313354492,0,0.619,0,50.0,91.91000366210938
1990-05-22,358.0,358.42999267578125,360.5,356.0899963378906,203350000,0.12010968597242488,4.410003662109375,17.84000015258789,0,0.466,0,50.0,92.0
1990-05-23,358.42999267578125,359.2900085449219,359.2900085449219,356.989990234375,172330000,0.23993970558109368,2.300018310546875,17.18000030517578,0,0.541,0,50.0,92.13999938964844
1990-05-24,359.2900085449219,358.4100036621094,359.55999755859375,357.8699951171875,155140000,-0.24492884908667856,1.69000244140625,17.700000762939453,0,0.467,0,50.0,92.37000274658203
1990-05-25,358.4100036621094,354.5799865722656,358.4100036621094,354.32000732421875,120250000,-1.068613334089441,4.089996337890625,17.31999969482422,0,0.507,0,50.0,92.26000213623047
1990-05-29,354.5799865722656,360.6499938964844,360.6499938964844,354.54998779296875,137410000,1.7118866134825161,6.100006103515625,18.75,1,0.322,0,50.0,92.02999877929688
1990-05-30,360.6499938964844,360.8599853515625,362.260009765625,360.0,199540000,0.05822583075889565,2.260009765625,17.440000534057617,0,0.481,0,50.0,92.31999969482422
1990-05-31,360.8599853515625,361.2300109863281,361.8399963378906,360.2300109863281,165690000,0.10253994618028006,1.6099853515625,17.3700008392334,0,0.483,0,50.0,92.9800033569336
1990-06-01,361.260009765625,363.1600036621094,363.5199890136719,361.2099914550781,187860000,0.5342835913636934,2.30999755859375,17.09000015258789,0,0.51,1,50.0,92.95999908447266
1990-06-04,363.1600036621094,367.3999938964844,367.8500061035156,362.42999267578125,175520000,1.1675267627544006,5.420013427734375,18.389999389648438,1,0.344,0,50.0,92.91000366210938
1990-06-05,367.3999938964844,366.6400146484375,368.7799987792969,365.489990234375,199720000,-0.2068533643636905,3.290008544921875,18.969999313354492,0,0.27,0,50.0,92.61000061035156
1990-06-06,366.6400146484375,364.9599914550781,366.6400146484375,364.4200134277344,164030000,-0.45822145053379115,2.220001220703125,17.420000076293945,0,0.457,0,50.0,92.63999938964844
1990-06-07,365.9200134277344,363.1499938964844,365.9200134277344,361.6000061035156,160360000,-0.4959441037296619,4.32000732421875,16.8799991607666,0,0.516,0,50.0,92.73999786376953
1990-06-08,363.1499938964844,358.7099914550781,363.489990234375,357.67999267578125,142600000,-1.2226359675148069,5.80999755859375,17.579999923706055,0,0.424,0,50.0,93.08000183105469
1990-06-11,358.7099914550781,361.6300048828125,361.6300048828125,357.70001220703125,119550000,0.8140318076699238,3.92999267578125,16.34000015258789,0,0.567,0,50.0,92.91999816894531
1990-06-12,361.6300048828125,366.25,367.2699890136719,361.1499938964844,157100000,1.277547508449861,6.1199951171875,16.600000381469727,1,0.527,0,50.0,92.93000030517578
1990-06-13,366.25,364.8999938964844,367.0899963378906,364.510009765625,158910000,-0.36860234908276945,2.579986572265625,17.3799991607666,0,0.427,0,50.0,92.5199966430664
1990-06-14,364.8999938964844,362.8999938964844,364.8999938964844,361.6400146484375,135770000,-0.5480953777618813,3.259979248046875,17.399999618530273,0,0.42,0,50.0,92.81999969482422
1990-06-15,362.8900146484375,362.9100036621094,363.1400146484375,360.7099914550781,205130000,0.0027582710921292275,2.430023193359375,15.899999618530273,0,0.59,0,50.0,92.58000183105469
1990-06-18,362.9100036621094,356.8800048828125,362.9100036621094,356.8800048828125,133470000,-1.661568630913568,6.029998779296875,17.709999084472656,1,0.37,0,50.0,92.12000274658203
1990-06-19,356.8800048828125,358.4700012207031,358.8999938964844,356.17999267578125,134930000,0.44552687629915155,2.720001220703125,15.229999542236328,0,0.652,0,50.0,91.77999877929688
1990-06-20,358.4700012207031,359.1000061035156,359.9100036621094,357.0,137420000,0.17574828595618985,2.910003662109375,15.270000457763672,0,0.634,0,50.0,92.08000183105469
1990-06-21,359.1000061035156,360.4700012207031,360.8800048828125,357.6300048828125,138570000,0.38150796265723486,3.25,14.720000267028809,0,0.683,0,50.0,92.08999633789062
1990-06-22,360.5199890136719,355.42999267578125,363.20001220703125,355.30999755859375,172570000,-1.3981769711361003,7.8900146484375,19.360000610351562,1,0.149,0,50.0,91.98999786376953
1990-06-25,355.4200134277344,352.30999755859375,356.4100036621094,351.9100036621094,133100000,-0.8778086209605629,4.5,17.059999465942383,0,0.41,0,50.0,92.16999816894531
1990-06-26,352.32000732421875,352.05999755859375,356.0899963378906,351.8500061035156,141420000,-0.07096023437666021,4.239990234375,16.290000915527344,0,0.492,0,50.0,91.5199966430664
1990-06-27,352.05999755859375,355.1400146484375,355.8900146484375,351.2300109863281,146620000,0.8748557379999244,4.660003662109375,16.0,0,0.518,0,50.0,91.44000244140625
1990-06-28,355.1600036621094,357.6300048828125,357.6300048828125,355.1600036621094,136120000,0.701129169248893,2.470001220703125,16.18000030517578,0,0.491,0,50.0,91.66999816894531
1990-06-29,357.6400146484375,358.0199890136719,359.0899963378906,357.29998779296875,145510000,0.10904681529368965,1.790008544921875,15.5,0,0.559,0,50.0,91.1500015258789
1990-07-02,358.0199890136719,359.5400085449219,359.5799865722656,357.5400085449219,130200000,0.4245627556823228,2.03997802734375,16.260000228881836,0,0.468,0,50.0,90.58999633789062
1990-07-03,359.5400085449219,360.1600036621094,360.7300109863281,359.44000244140625,130050000,0.17244120332995383,1.290008544921875,16.110000610351562,0,0.479,0,50.0,90.41000366210938
1990-07-05,360.1600036621094,355.67999267578125,360.1600036621094,354.8599853515625,128320000,-1.243894641485821,5.300018310546875,17.25,1,0.349,0,50.0,90.44999694824219
1990-07-06,355.69000244140625,358.4200134277344,359.0199890136719,354.6400146484375,111730000,0.7703612259266857,4.379974365234375,16.40999984741211,0,0.438,0,50.0,90.5199966430664
1990-07-09,358.4200134277344,359.5199890136719,360.04998779296875,358.1099853515625,119390000,0.3068956935238898,1.94000244140625,16.65999984741211,0,0.406,0,50.0,90.2699966430664
1990-07-10,359.5199890136719,356.489990234375,359.739990234375,356.4100036621094,147630000,-0.8427900734002458,3.329986572265625,16.920000076293945,0,0.374,0,50.0,89.58000183105469
1990-07-11,356.489990234375,361.2300109863281,361.2300109863281,356.489990234375,162220000,1.3296364222840529,4.740020751953125,16.68000030517578,1,0.397,0,50.0,90.18000030517578
1990-07-12,361.2300109863281,365.44000244140625,365.4599914550781,360.57000732421875,213180000,1.1654600467948084,4.889984130859375,17.059999465942383,0,0.352,0,50.0,89.37999725341797
1990-07-13,365.45001220703125,367.30999755859375,369.67999267578125,365.45001220703125,215600000,0.511710569366941,4.22998046875,17.09000015258789,0,0.346,0,50.0,90.05000305175781
1990-07-16,367.30999755859375,368.95001220703125,369.7799987792969,367.30999755859375,149430000,0.44649333242716693,2.470001220703125,16.75,0,0.38,0,50.0,90.27999877929688
1990-07-17,368.95001220703125,367.5199890136719,369.3999938964844,364.989990234375,176790000,-0.3875926673115093,4.410003662109375,16.65999984741211,0,0.387,0,50.0,89.69999694824219
1990-07-18,367.5199890136719,364.2200012207031,367.5199890136719,362.95001220703125,168760000,-0.8979070231867059,4.569976806640625,18.899999618530273,0,0.139,0,50.0,89.83999633789062
1990-07-19,364.2200012207031,365.32000732421875,365.32000732421875,361.2900085449219,161990000,0.3020169402638162,4.029998779296875,18.559999465942383,0,0.176,0,50.0,89.62000274658203
1990-07-20,365.32000732421875,361.6099853515625,366.6400146484375,361.5799865722656,177810000,-1.015554006973296,5.060028076171875,15.630000114440918,0,0.495,0,50.0,89.54000091552734
1990-07-23,361.6099853515625,355.30999755859375,361.6099853515625,350.0899963378906,209030000,-1.74220515145449,11.519989013671875,23.68000030517578,1,-0.39,0,50.0,88.88999938964844
1990-07-24,355.30999755859375,355.7900085449219,356.0899963378906,351.4599914550781,181920000,0.13509639177800015,4.6300048828125,21.790000915527344,0,-0.181,0,50.0,88.8499984741211
1990-07-25,355.7900085449219,357.0899963378906,357.5199890136719,354.79998779296875,163530000,0.3653806351351152,2.720001220703125,20.190000534057617,0,-0.004,0,50.0,89.16000366210938
1990-07-26,357.0899963378906,355.9100036621094,357.4700012207031,353.95001220703125,155040000,-0.33044685874221713,3.519989013671875,20.260000228881836,0,-0.012,0,50.0,89.13999938964844
1990-07-27,355.8999938964844,353.44000244140625,355.94000244140625,352.1400146484375,149070000,-0.6939960089034414,3.79998779296875,21.1200008392334,0,-0.107,0,50.0,88.43000030517578
1990-07-30,353.44000244140625,355.54998779296875,355.54998779296875,351.1499938964844,146470000,0.5969854393921725,4.399993896484375,21.15999984741211,0,-0.111,0,50.0,88.12999725341797
1990-07-31,355.54998779296875,356.1499938964844,357.5400085449219,353.9100036621094,175380000,0.16875435919434523,3.6300048828125,21.110000610351562,0,-0.105,0,50.0,87.16999816894531
1990-08-01,356.1499938964844,355.5199890136719,357.3500061035156,353.82000732421875,178260000,-0.17689313312064803,3.529998779296875,21.639999389648438,0,-0.164,1,50.0,87.41999816894531
1990-08-02,355.5199890136719,351.4800109863281,355.5199890136719,349.7300109863281,253090000,-1.136357491051898,5.78997802734375,20.43000030517578,0,-0.028,0,50.0,87.7300033569336
1990-08-03,351.4800109863281,344.8599853515625,351.4800109863281,338.20001220703125,295880000,-1.883471442995699,13.279998779296875,28.739999771118164,1,-0.937,0,50.0,87.55000305175781
1990-08-06,344.8599853515625,334.42999267578125,344.8599853515625,333.2699890136719,240400000,-3.024413709566376,11.589996337890625,35.90999984741211,1,-1.0,0,50.0,87.12000274658203
1990-08-07,334.42999267578125,334.8299865722656,338.6300048828125,332.2200012207031,231580000,0.11960467220180071,6.410003662109375,32.75,0,-1.0,0,50.0,87.5199966430664
1990-08-08,334.8299865722656,338.3500061035156,339.2099914550781,334.8299865722656,190400000,1.0512856292488326,4.3800048828125,28.270000457763672,0,-0.75,0,50.0,87.58999633789062
1990-08-09,338.3500061035156,339.94000244140625,340.55999755859375,337.55999755859375,155810000,0.4699264989533214,3.0,24.389999389648438,0,-0.374,0,50.0,87.69000244140625
1990-08-10,339.8999938964844,335.5199890136719,339.8999938964844,334.2200012207031,145340000,-1.3002333929488685,5.67999267578125,25.75,0,-0.499,0,50.0,87.58000183105469
1990-08-13,335.3900146484375,338.8399963378906,338.8800048828125,332.0199890136719,122820000,0.9895110374730898,6.860015869140625,25.739999771118164,0,-0.493,0,50.0,87.01000213623047
1990-08-14,338.8399963378906,339.3900146484375,340.9599914550781,337.19000244140625,130320000,0.16232390405246377,3.769989013671875,24.18000030517578,0,-0.342,0,50.0,86.37999725341797
1990-08-15,339.3900146484375,340.05999755859375,341.9200134277344,339.3800048828125,136710000,0.1974079617074853,2.540008544921875,23.309999465942383,0,-0.257,0,50.0,86.26000213623047
1990-08-16,340.05999755859375,332.3900146484375,340.05999755859375,332.3900146484375,138850000,-2.2554793169504372,7.66998291015625,27.15999984741211,1,-0.616,0,50.0,85.83000183105469
1990-08-17,332.3599853515625,327.8299865722656,332.3599853515625,324.6300048828125,212560000,-1.3718908135657792,7.72998046875,27.530000686645508,0,-0.642,0,50.0,85.56999969482422
